WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE
AFR,SH,SH,ZAF,South Africa,2023-03-20,2023,12,209.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,205.0
WPR,YR,NH,VNM,Viet Nam,2022-08-01,2022,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AMR,NH,NH,USA,United States of America,2023-04-17,2023,16,4130.0,33.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,47.0,0.0,0.0,46.0,0.0,0.0,17.0,63.0,110.0,4020.0
AMR,YR,NH,DOM,Dominican Republic,2018-03-26,2018,13,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0
SEAR,YR,SH,IDN,Indonesia,2019-07-29,2019,31,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0
AMR,YR,NH,GUF,French Guiana,2019-02-25,2019,9,11.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0
AMR,YR,NH,BRB,Barbados,2019-01-07,2019,2,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
AMR,YR,SH,BOL,Bolivia (Plurinational State of),2020-09-28,2020,40,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
SEAR,YR,NH,BGD,Bangladesh,2021-08-16,2021,33,186.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,179.0
EMR,NH,NH,TUN,Tunisia,2016-10-17,2016,42,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
SEAR,YR,NH,BTN,Bhutan,2023-06-05,2023,23,78.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,19.0,59.0
AFR,YR,NH,GHA,Ghana,2022-02-28,2022,9,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0
EMR,YR,NH,PAK,Pakistan,2021-12-13,2021,50,508.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,483.0
EMR,YR,NH,ARE,United Arab Emirates,2020-12-14,2020,51,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,31.0
AMR,YR,NH,HTI,Haiti,2019-12-30,2020,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AFR,YR,NH,MLI,Mali,2021-05-10,2021,19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
WPR,SH,SH,FJI,Fiji,2019-05-13,2019,20,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0
EUR,NH,NH,ISR,Israel,2003-10-06,2003,41,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
WPR,YR,NH,VNM,Viet Nam,2019-06-17,2019,25,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,8.0,14.0,15.0,31.0
AFR,NH,NH,DZA,Algeria,2023-01-23,2023,4,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,15.0
AFR,YR,NH,CIV,Côte d'Ivoire,2020-04-27,2020,18,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
WPR,SH,SH,NZL,New Zealand,2016-09-05,2016,36,35.0,2.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,16.0,19.0
AFR,YR,SH,ZMB,Zambia,2020-10-05,2020,41,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
AMR,SH,SH,ARG,Argentina,2022-07-11,2022,28,223.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,215.0
WPR,YR,NH,CHN,China,2017-09-11,2017,37,7020.0,12.0,0.0,1263.0,0.0,0.0,8.0,0.0,0.0,1283.0,0.0,0.0,23.0,0.0,49.0,6.0,78.0,1361.0,5659.0
AMR,YR,SH,BOL,Bolivia (Plurinational State of),2020-03-23,2020,13,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
AFR,YR,NH,NGA,Nigeria,2021-05-03,2021,18,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
AMR,YR,NH,COL,Colombia,2022-02-21,2022,8,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0
EUR,NH,NH,NLD,Netherlands (Kingdom of the),2018-07-23,2018,30,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
EMR,YR,NH,BHR,Bahrain,2019-03-18,2019,12,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
AFR,YR,SH,MDG,Madagascar,2018-04-16,2018,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,7.0,8.0
EMR,NH,NH,MAR,Morocco,2000-11-27,2000,48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EMR,YR,NH,SAU,Saudi Arabia,2020-06-22,2020,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AMR,YR,NH,CRI,Costa Rica,2020-09-21,2020,39,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
EMR,YR,NH,QAT,Qatar,2021-07-05,2021,27,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,128.0
EMR,YR,NH,QAT,Qatar,2019-02-25,2019,9,843.0,10.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,104.0,739.0
AMR,YR,NH,VEN,Venezuela (Bolivarian Republic of),2018-04-09,2018,15,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0
SEAR,YR,SH,TLS,Timor-Leste,2022-07-18,2022,29,156.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,20.0,136.0
AFR,YR,NH,KEN,Kenya,2021-05-10,2021,19,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
EMR,YR,NH,SAU,Saudi Arabia,2021-02-01,2021,5,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,285.0
AFR,YR,NH,SEN,Senegal,2019-01-21,2019,4,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,27.0
AFR,YR,SH,MDG,Madagascar,2017-01-09,2017,2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,16.0
EMR,YR,NH,BHR,Bahrain,2019-11-25,2019,48,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,20.0
AMR,YR,NH,CRI,Costa Rica,2022-05-23,2022,21,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
WPR,SH,SH,NZL,New Zealand,2018-09-24,2018,39,57.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,16.0,41.0
EMR,NH,NH,MAR,Morocco,2019-11-18,2019,47,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,12.0
AMR,YR,NH,ABW,Aruba,2020-06-29,2020,27,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
EUR,NH,NH,RUS,Russian Federation,2018-02-26,2018,9,73.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,72.0,1.0
EUR,NH,NH,BEL,Belgium,2022-10-17,2022,42,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AFR,YR,SH,MDG,Madagascar,2021-04-19,2021,16,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
WPR,SH,SH,FJI,Fiji,2014-07-21,2014,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFR,YR,NH,CMR,Cameroon,2023-04-17,2023,16,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
EMR,YR,NH,QAT,Qatar,2023-03-06,2023,10,857.0,14.0,0.0,93.0,0.0,0.0,62.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,204.0,653.0
AFR,YR,NH,NGA,Nigeria,2019-10-07,2019,41,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0
EMR,NH,NH,EGY,Egypt,2022-08-29,2022,35,248.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,20.0,228.0
EMR,YR,NH,SYR,Syrian Arab Republic,2020-02-24,2020,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMR,YR,NH,GTM,Guatemala,2021-03-08,2021,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
EMR,YR,NH,IRN,Iran (Islamic Republic of),2018-02-05,2018,6,433.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,401.0
AFR,YR,NH,CMR,Cameroon,2022-09-19,2022,38,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0
EMR,YR,NH,JOR,Jordan,2022-07-04,2022,27,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
AMR,YR,NH,BLZ,Belize,2021-11-01,2021,44,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
SEAR,YR,NH,BTN,Bhutan,2018-04-30,2018,18,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,8.0,27.0
AMR,YR,SH,BOL,Bolivia (Plurinational State of),2023-07-24,2023,30,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
AMR,YR,NH,NIC,Nicaragua,2022-03-07,2022,10,61.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0
AFR,YR,NH,SEN,Senegal,2022-08-08,2022,32,65.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0
WPR,SH,SH,AUS,Australia,2021-03-08,2021,10,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0
AFR,YR,NH,GHA,Ghana,2023-02-27,2023,9,509.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,420.0
SEAR,YR,NH,IND,India,2017-02-13,2017,7,407.0,68.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,95.0,312.0
EMR,NH,NH,MAR,Morocco,2021-12-06,2021,49,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0
AMR,YR,NH,DOM,Dominican Republic,2020-08-24,2020,35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
AMR,NH,NH,USA,United States of America,2017-08-07,2017,32,6893.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,131.0,6762.0
AMR,YR,SH,PER,Peru,2022-04-04,2022,14,148.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,98.0
WPR,NH,NH,KOR,Republic of Korea,2001-12-24,2001,52,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
AFR,YR,NH,NER,Niger,2016-09-05,2016,36,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
AFR,NH,NH,DZA,Algeria,2018-01-29,2018,5,77.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,47.0,30.0
EUR,NH,NH,RUS,Russian Federation,2018-07-23,2018,30,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
EMR,YR,NH,PAK,Pakistan,2019-06-03,2019,23,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
EMR,YR,NH,SYR,Syrian Arab Republic,2022-02-21,2022,8,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
AMR,NH,NH,USA,United States of America,2023-03-20,2023,12,82274.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,304.0,304.0,781.0,81493.0
AMR,YR,NH,BLZ,Belize,2021-06-21,2021,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
AFR,YR,SH,MDG,Madagascar,2019-09-16,2019,38,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,21.0
WPR,SH,SH,NCL,New Caledonia,2019-05-06,2019,19,64.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,46.0
AFR,YR,NH,NGA,Nigeria,2021-05-10,2021,19,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
AMR,YR,NH,COL,Colombia,2021-02-22,2021,8,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
WPR,SH,SH,PNG,Papua New Guinea,2017-01-16,2017,3,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
AFR,YR,NH,NGA,Nigeria,2021-04-05,2021,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
SEAR,YR,NH,BGD,Bangladesh,2022-04-25,2022,17,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0
EUR,NH,NH,FIN,Finland,2017-03-06,2017,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMR,SH,SH,ARG,Argentina,2000-10-16,2000,42,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0
WPR,YR,NH,LAO,Lao People's Democratic Republic,2023-06-26,2023,26,208.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,198.0
EMR,YR,NH,LBN,Lebanon,2017-02-27,2017,9,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,20.0
AFR,YR,SH,MDG,Madagascar,2016-08-22,2016,34,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,12.0,7.0
AFR,YR,SH,MOZ,Mozambique,2017-11-27,2017,48,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,18.0
SEAR,YR,NH,IND,India,2022-10-31,2022,44,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0
